,week,gmv,listing_price,product_mrp,discount,sla,product_procurement_sla,fsn_id,order_payment_type,premium_product,online_order_perc,Date,Year,Month,TV_ads,Sponsorship_ads,Content_marketing_ads,Online_marketing_ads,NPS,Stock_Index,Special_sales,Payday,heat_deg_days,cool_deg_days,total_rain_mm,total_snow_cm,snow_on_grnd_cm,MA4_listed_price,MA2_discount_offer,lag_1_listed_price,lag_2_listed_price,lag_3_listed_price,lag_1_discount,lag_2_discount,lag_3_discount,lag_1_Stock_Index,lag_2_Stock_Index,lag_3_Stock_Index,lag_1_Special_sales,lag_2_Special_sales,lag_3_Special_sales,lag_1_Payday,lag_2_Payday,lag_3_Payday,lag_1_NPS,lag_2_NPS,lag_3_NPS
10,12,1413908.0,538.8025551684088,1211.1176926054975,0.4656407278358498,6.7901664730933025,2.708091366627952,559,682,0,26.58869395711501,2015-09-20,2015.0,9.0,1.4548138562991626,23.545369242611486,0.22885953066157239,6.142496247385932,46.925418687263985,1101.0,0.0,0.14285714285714285,4.080029917726256,2.123859386686613,1.4215946843853824,0.08770764119601328,0.12358803986710964,0.04824965412552773,-0.0038911530029962856,519.7969391564017,460.18356559346466,547.9640498899487,0.5086263531168347,0.6049111004324843,0.47768158473954514,1101.0,1163.2857142857142,1210.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,46.925418687263985,45.48140168539674,44.398388933996294
11,13,1416383.0,519.7969391564017,1411.5774542739828,0.5086263531168347,6.318775662560657,2.916013437849944,536,685,0,25.58834516249533,2015-09-27,2015.0,9.0,1.4548138562991626,23.545369242611486,0.22885953066157239,6.142496247385932,46.925418687263985,1101.0,0.0,0.0,4.896035901271508,1.960059835452507,0.7382059800664453,0.05847176079734219,0.0823920265780731,-0.020777840983100447,0.044120987069532755,460.18356559346466,547.9640498899487,470.5996487389151,0.6049111004324843,0.47768158473954514,0.5525590233790164,1163.2857142857142,1210.0,1210.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,45.48140168539674,44.398388933996294,44.398388933996294
12,14,1937707.0,460.18356559346466,1480.881547333013,0.6049111004324843,5.6186929360884195,2.4204709274387315,550,768,0,18.457101658255226,2015-10-04,2015.0,10.0,2.0211157258032815,29.01658929577254,0.9373051993918576,8.140443183387545,45.48140168539674,1163.2857142857142,0.0,0.14285714285714285,3.5480179506357534,1.7800299177262535,3.3953488372093026,0.05847176079734219,0.0823920265780731,-0.10652748059811747,0.08646745289864212,547.9640498899487,470.5996487389151,536.7140705128205,0.47768158473954514,0.5525590233790164,0.4631374643874644,1210.0,1210.0,1210.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,44.398388933996294,44.398388933996294,44.398388933996294
13,15,1513821.0,547.9640498899487,1271.2369772560528,0.47768158473954514,6.339325018341893,2.5586940572267056,533,599,0,21.973587674247984,2015-10-11,2015.0,10.0,2.304266660555341,31.75219932235307,1.2915280337570003,9.13941665138835,44.398388933996294,1210.0,0.0,0.0,2.6177262528047875,0.5581151832460738,0.7382059800664453,0.05847176079734219,0.0823920265780731,0.06053430008820965,-0.11752297741853082,470.5996487389151,536.7140705128205,527.0762086513995,0.5525590233790164,0.4631374643874644,0.47884478371501277,1210.0,1210.0,1213.2857142857142,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,44.398388933996294,44.398388933996294,44.77004765771112
14,16,4144425.260095689,470.5996487389151,1189.834043533341,0.5525590233790164,6.464701140158931,2.8507428308188416,737,2093,0,24.129582660825456,2015-10-18,2015.0,10.0,2.304266660555341,31.75219932235307,1.2915280337570003,9.13941665138835,44.398388933996294,1210.0,0.42857142857142855,0.14285714285714285,5.251458489154827,1.5095736724008988,1.2787375415282394,0.08770764119601328,0.12358803986710964,-0.05811510609908685,0.07267956441380563,536.7140705128205,527.0762086513995,515.5871384174038,0.4631374643874644,0.47884478371501277,0.5030552235237868,1210.0,1213.2857142857142,1233.0,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,44.398388933996294,44.77004765771112,46.99999999999999
15,17,1540267.1105486488,536.7140705128205,1158.5644586894587,0.4631374643874644,7.053062678062678,2.573005698005698,575,565,0,20.135424091233073,2015-10-25,2015.0,10.0,2.304266660555341,31.75219932235307,1.2915280337570003,9.13941665138835,44.398388933996294,1210.0,0.0,0.0,3.2891548242333593,0.5581151832460738,1.3382059800664454,0.05847176079734219,0.0823920265780731,0.06519348451474989,-0.088039645768777,527.0762086513995,515.5871384174038,539.3056537102474,0.47884478371501277,0.5030552235237868,0.4752120141342756,1213.2857142857142,1233.0,1233.0,0.0,0.2857142857142857,0.8571428571428571,0.14285714285714285,0.0,0.14285714285714285,44.77004765771112,46.99999999999999,46.99999999999999
16,18,2105836.0010622432,527.0762086513995,1139.4895674300255,0.47884478371501277,6.559796437659033,2.7923664122137404,623,746,0,18.982188295165393,2015-11-01,2015.0,11.0,1.6122148348287313,13.418489624449759,0.4642359823577811,6.958787087071826,44.77004765771112,1213.2857142857142,0.0,0.14285714285714285,6.108601346297684,1.3952879581151845,2.10265780730897,0.1461794019933555,0.20598006644518274,0.012462269666571045,0.016674750887491936,515.5871384174038,539.3056537102474,552.0754211332312,0.5030552235237868,0.4752120141342756,0.48148545176110263,1233.0,1233.0,1233.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,46.99999999999999,46.99999999999999,46.99999999999999
17,19,2178994.0,515.5871384174038,1181.9519483624192,0.5030552235237868,6.130050203203442,2.7073870427922544,577,770,0,18.412242945958873,2015-11-08,2015.0,11.0,1.2661889219654263,4.251634775498104,0.05058995665817145,5.868472304913565,46.99999999999999,1233.0,0.2857142857142857,0.0,4.546297681376217,0.5581151832460738,1.966777408637874,0.05847176079734219,0.0823920265780731,0.0060349393914350255,0.02465672637772587,539.3056537102474,552.0754211332312,559.9072280178838,0.4752120141342756,0.48148545176110263,0.44007451564828615,1233.0,1233.0,1233.0,0.8571428571428571,0.0,0.0,0.14285714285714285,0.0,0.0,46.99999999999999,46.99999999999999,46.99999999999999
18,20,1860138.000542772,539.3056537102474,1225.5503533568904,0.4752120141342756,6.681095406360424,2.6943462897526502,575,716,0,21.083627797408717,2015-11-15,2015.0,11.0,1.2661889219654263,4.251634775498104,0.05058995665817145,5.868472304913565,46.99999999999999,1233.0,0.8571428571428571,0.14285714285714285,7.192595362752433,1.1162303664921476,3.676411960132891,0.11694352159468438,0.1647840531561462,0.01819032967758557,-0.028461762101086925,552.0754211332312,559.9072280178838,553.1037609133647,0.48148545176110263,0.44007451564828615,0.4721155137676293,1233.0,1233.0,1065.857142857143,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,46.99999999999999,46.99999999999999,45.97142857142857
19,21,1469234.0,552.0754211332312,1304.3051301684534,0.48148545176110263,6.040199081163859,2.6140888208269524,550,541,0,20.727969348659006,2015-11-22,2015.0,11.0,1.2661889219654263,4.251634775498104,0.05058995665817145,5.868472304913565,46.99999999999999,1233.0,0.0,0.0,9.262303664921467,0.8371727748691107,2.9930232558139536,1.516279069767442,1.1235880398671096,0.03479649338981529,0.006557389196129771,559.9072280178838,553.1037609133647,503.5128205128205,0.44007451564828615,0.4721155137676293,0.5136732929991357,1233.0,1065.857142857143,1038.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,46.99999999999999,45.97142857142857,45.8
20,22,1521559.0,559.9072280178838,1215.4642324888227,0.44007451564828615,6.415052160953801,2.6874068554396424,592,536,0,19.99254009697874,2015-11-29,2015.0,11.0,1.2661889219654263,4.251634775498104,0.05058995665817145,5.868472304913565,46.99999999999999,1233.0,0.0,0.0,6.353178758414364,1.6743455497382214,3.5026578073089705,0.1461794019933555,0.20598006644518274,0.033575289749850114,-0.04493569336483599,553.1037609133647,503.5128205128205,554.1879942487419,0.4721155137676293,0.5136732929991357,0.4566498921639109,1065.857142857143,1038.0,1038.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,45.97142857142857,45.8,45.8
21,23,1665127.0,553.1037609133647,1274.5399597044996,0.4721155137676293,6.269644056413701,2.6457353928811282,594,619,0,20.7927443735304,2015-12-06,2015.0,12.0,1.7714385300890965,15.593566259448755,0.2836900353942694,7.58209632522274,45.97142857142857,1065.857142857143,0.0,0.14285714285714285,7.210321615557221,1.6743455497382214,2.4169435215946846,0.1461794019933555,0.20598006644518274,0.0036395430788266955,0.0351253544613498,503.5128205128205,554.1879942487419,509.07596795727636,0.5136732929991357,0.4566498921639109,0.5080267022696929,1038.0,1038.0,1038.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,45.8,45.8,45.8
22,24,1770441.0,503.5128205128205,1324.9513108614233,0.5136732929991357,5.9455488331892825,2.534140017286085,607,712,0,20.518731988472624,2015-12-13,2015.0,12.0,2.0240633341509318,21.26453200142408,0.4002400747623184,8.438908335377327,45.8,1038.0,0.0,0.0,7.862303664921468,0.8371727748691107,1.1930232558139535,0.08770764119601328,0.12358803986710964,-0.0712662562758893,0.042156878781987275,554.1879942487419,509.07596795727636,520.6778751059621,0.4566498921639109,0.5080267022696929,0.46772817179994347,1038.0,1038.0,1044.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.0,0.14285714285714285,45.8,45.8,46.354156282157284
23,25,1569452.0,554.1879942487419,1226.6117900790798,0.4566498921639109,6.813443565780014,2.6096333572969086,583,586,0,21.07913669064748,2015-12-20,2015.0,12.0,2.0240633341509318,21.26453200142408,0.4002400747623184,8.438908335377327,45.8,1038.0,0.0,0.14285714285714285,9.251458489154826,1.3952879581151845,2.4764119601328907,0.11694352159468438,0.1647840531561462,0.021209712511736145,-0.05876743100356084,509.07596795727636,520.6778751059621,455.5687937248251,0.5080267022696929,0.46772817179994347,0.5134513461946152,1038.0,1044.0,1052.0,0.42857142857142855,1.0,0.0,0.0,0.14285714285714285,0.0,45.8,46.354156282157284,47.09303132503366
24,26,1932269.0,509.07596795727636,1218.184512683578,0.5080267022696929,6.432576769025367,2.6162883845126834,643,898,0,23.985042735042736,2015-12-27,2015.0,12.0,2.0240633341509318,21.26453200142408,0.4002400747623184,8.438908335377327,45.8,1038.0,0.42857142857142855,0.0,6.922887060583398,1.3952879581151845,5.221594684385382,0.08770764119601328,0.12358803986710964,-0.03942517990183442,0.053258066384358864,520.6778751059621,455.5687937248251,480.4234125789949,0.46772817179994347,0.5134513461946152,0.510725248269636,1044.0,1052.0,1052.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,46.354156282157284,47.09303132503366,47.09303132503366
25,27,1867904.0,520.6778751059621,1140.632099463125,0.46772817179994347,6.165300932466798,2.63294716021475,645,698,0,19.723085617406046,2016-01-03,2016.0,1.0,1.5506877780503103,7.928177333808027,0.3134133582541062,7.392969445125774,46.354156282157284,1044.0,1.0,0.14285714285714285,7.13889304412865,1.6743455497382214,2.2146179401993358,0.17541528239202656,0.2471760797342193,-0.002272220564491194,-0.04129985054717087,455.5687937248251,480.4234125789949,467.7259939548942,0.5134513461946152,0.510725248269636,0.5072541269472215,1052.0,1052.0,1052.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,47.09303132503366,47.09303132503366,47.09303132503366
26,28,2178725.0,455.5687937248251,1075.559465762137,0.5134513461946152,5.873648505405979,2.751112995548018,626,793,0,16.81509754028838,2016-01-10,2016.0,1.0,1.3139999999999996,1.2600000000000011,0.27000000000000013,6.869999999999997,47.09303132503366,1052.0,0.0,0.0,10.949738219895291,1.1162303664921476,4.847840531561461,1.1169435215946844,0.1647840531561462,-0.10651351987661434,0.04660021286229636,480.4234125789949,467.7259939548942,522.7506906077348,0.510725248269636,0.5072541269472215,0.4608252762430939,1052.0,1052.0,1052.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,47.09303132503366,47.09303132503366,47.09303132503366
27,29,1615463.0,480.4234125789949,1132.6430935901294,0.510725248269636,6.63948239542582,2.4760758350887753,594,622,0,18.71802588022871,2016-01-17,2016.0,1.0,1.3139999999999996,1.2600000000000011,0.27000000000000013,6.869999999999997,47.09303132503366,1052.0,0.0,0.14285714285714285,12.578309648466718,1.1162303664921476,2.562126245847176,0.11694352159468438,4.593355481727575,-0.02241001530450141,-0.002661745972046011,467.7259939548942,522.7506906077348,442.54730713246,0.5072541269472215,0.4608252762430939,0.5312975670617592,1052.0,1052.0,1222.0,0.42857142857142855,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,47.09303132503366,47.09303132503366,50.32740649908032
28,30,2035389.5,467.7259939548942,1039.4385026737968,0.5072541269472215,6.41106719367589,2.5626598465473145,659,906,0,21.07466852756455,2016-01-24,2016.0,1.0,1.3139999999999996,1.2600000000000011,0.27000000000000013,6.869999999999997,47.09303132503366,1052.0,0.42857142857142855,0.0,5.712041884816758,1.9534031413612583,1.8455149501661132,0.1461794019933555,0.20598006644518274,-0.027796824276396803,-0.0034098149794784564,522.7506906077348,442.54730713246,497.3763473975978,0.4608252762430939,0.5312975670617592,0.47998460117031105,1052.0,1222.0,1222.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,47.09303132503366,50.32740649908032,50.32740649908032
29,31,1529971.0,522.7506906077348,1099.1830110497237,0.4608252762430939,6.672997237569061,2.468232044198895,640,547,0,18.901174844505874,2016-01-31,2016.0,1.0,1.3139999999999996,1.2600000000000011,0.27000000000000013,6.869999999999997,47.09303132503366,1052.0,0.0,0.0,7.724607329842935,1.6743455497382214,1.8455149501661132,0.1461794019933555,0.20598006644518274,0.08540697041336053,-0.04795975469689869,442.54730713246,497.3763473975978,448.44484935955256,0.5312975670617592,0.47998460117031105,0.4928486379217031,1222.0,1222.0,1222.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,50.32740649908032,50.32740649908032,50.32740649908032
30,32,2161258.0,442.54730713246,1068.2451653150342,0.5312975670617592,6.335204824287794,2.6055312954876273,683,908,0,18.885191347753743,2016-02-07,2016.0,2.0,1.0845019042887896,3.3513888267925167,0.23919274714356686,7.26309157145223,50.32740649908032,1222.0,0.2857142857142857,0.14285714285714285,9.606881077038148,1.1162303664921476,2.621594684385382,0.08770764119601328,0.12358803986710964,-0.07486914739555788,0.0710318195919324,497.3763473975978,448.44484935955256,426.5482915267628,0.47998460117031105,0.4928486379217031,0.5515800908552242,1222.0,1222.0,1222.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,50.32740649908032,50.32740649908032,50.32740649908032
31,33,1640124.0,497.3763473975978,1096.0369571912536,0.47998460117031105,6.331382814906068,2.4995380351093317,643,662,0,20.394331484904498,2016-02-14,2016.0,2.0,0.9697528564331845,4.397083240188774,0.22378912071535026,7.459637357178346,50.32740649908032,1222.0,0.14285714285714285,0.0,14.092595362752434,1.1162303664921476,1.4764119601328907,1.2598006644518271,1.0219269102990034,0.03061802741160127,-0.0507405030004176,448.44484935955256,426.5482915267628,449.159632034632,0.4928486379217031,0.5515800908552242,0.4993917748917749,1222.0,1222.0,1044.5714285714287,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,50.32740649908032,50.32740649908032,49.20724414096601
32,34,2522776.0,448.44484935955256,1048.241926754465,0.4928486379217031,6.1894281075230015,2.5996752661013893,707,1054,0,19.01840490797546,2016-02-21,2016.0,2.0,0.9697528564331845,4.397083240188774,0.22378912071535026,7.459637357178346,50.32740649908032,1222.0,0.42857142857142855,0.14285714285714285,8.764023934181004,1.1162303664921476,1.4764119601328907,0.11694352159468438,0.7362126245847176,-0.06139847132349964,0.0132232701705367,426.5482915267628,449.159632034632,441.3675990200082,0.5515800908552242,0.4993917748917749,0.5290445079624337,1222.0,1044.5714285714287,1015.0,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,50.32740649908032,49.20724414096601,49.02055041461363
33,35,2180859.0,426.5482915267628,1119.289354137863,0.5515800908552242,6.259332411613668,2.2093620383172032,658,864,0,17.064981236421094,2016-02-28,2016.0,2.0,0.9697528564331845,4.397083240188774,0.22378912071535026,7.459637357178346,50.32740649908032,1222.0,0.0,0.0,9.408601346297685,1.3952879581151845,5.474086378737542,1.0033222591362125,1.06312292358804,-0.05990557230166515,0.056233088304932385,449.159632034632,441.3675990200082,433.2220677451972,0.4993917748917749,0.5290445079624337,0.5613902932254803,1044.5714285714287,1015.0,1015.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,49.20724414096601,49.02055041461363,49.02055041461363
34,36,2098023.002739851,449.159632034632,1046.5705627705627,0.4993917748917749,6.087012987012987,2.4346320346320347,646,952,0,20.61498484192291,,,,,,,,49.20724414096601,1044.5714285714287,0.0,0.14285714285714285,10.035452505609575,1.1162303664921476,1.5358803986710965,1.0877076411960134,1.2664451827242524,-0.01366466882267814,-0.04965719603384,441.3675990200082,433.2220677451972,437.9440592875926,0.5290445079624337,0.5613902932254803,0.5155653836959121,1015.0,1015.0,1015.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,49.02055041461363,49.02055041461363,49.02055041461363
35,37,2193788.0,441.3675990200082,1110.257247856268,0.5290445079624337,6.099428338097183,2.3758677011024907,679,1161,0,23.727774371551195,,,,,,,,49.02055041461363,1015.0,0.42857142857142855,0.0,6.621166791323861,1.1162303664921476,5.333554817275748,0.11694352159468438,0.1647840531561462,-2.8306589783425707e-05,0.028832834435171744,433.2220677451972,437.9440592875926,432.73433184618654,0.5613902932254803,0.5155653836959121,0.5261461652857446,1015.0,1015.0,1112.2857142857142,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,49.02055041461363,49.02055041461363,50.22357381653395
36,38,1734230.5,433.2220677451972,1193.4451466127402,0.5613902932254803,6.069514661274014,2.2912032355915066,636,806,0,20.37411526794742,,,,,,,,49.02055041461363,1015.0,0.0,0.14285714285714285,7.6480179506357535,0.8371727748691107,0.6548172757475085,0.029235880398671095,0.04119601328903655,-0.009946491066449351,0.029663199695946357,437.9440592875926,432.73433184618654,453.6996014264737,0.5155653836959121,0.5261461652857446,0.5565701699181875,1015.0,1112.2857142857142,1242.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,49.02055041461363,50.22357381653395,51.82760501909438
37,39,1850336.0,437.9440592875926,1066.9646186947168,0.5155653836959121,5.78508247669137,2.31986612479082,632,1301,0,31.228996639462313,,,,,,,,49.02055041461363,1015.0,0.0,0.0,10.403440538519074,0.5581151832460738,9.881063122923589,0.05847176079734219,0.0823920265780731,-0.005629311645828186,-0.04255041364428685,432.73433184618654,453.6996014264737,429.05296276874674,0.5261461652857446,0.5565701699181875,0.5546827477713686,1112.2857142857142,1242.0,1242.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,50.22357381653395,51.82760501909438,51.82760501909438
38,40,2065839.7565412088,432.73433184618654,1074.6063309963884,0.5261461652857446,5.674739749309539,2.3061397917994477,668,2537,0,54.3254817987152,,,,,,,,50.22357381653395,1112.2857142857142,0.0,0.14285714285714285,11.12857142857143,0.0,2.8285714285714287,0.5428571428571428,0.0,-0.008211191655848145,0.0101571126864974,453.6996014264737,429.05296276874674,449.1764705882353,0.5565701699181875,0.5546827477713686,0.5597390891840608,1242.0,1242.0,1242.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,51.82760501909438,51.82760501909438,51.82760501909438
39,41,2186446.0,453.6996014264737,1221.5930354520663,0.5565701699181875,5.943989930774071,2.2804698972099855,695,4575,0,98.02871223484037,,,,,,,,51.82760501909438,1242.0,0.0,0.0,12.019446522064325,0.8371727748691107,2.450166112956811,0.4019933554817276,0.12358803986710964,0.032543436184512,0.02809970039540638,429.05296276874674,449.1764705882353,439.6486557377049,0.5546827477713686,0.5597390891840608,0.5694124590163935,1242.0,1242.0,1240.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,51.82760501909438,51.82760501909438,51.181797334417936
40,42,1651848.0,429.05296276874674,1153.3175144205559,0.5546827477713686,5.782380702674358,2.3217094913476664,663,3681,0,98.23859087269815,,,,,,,,51.82760501909438,1242.0,0.0,0.14285714285714285,7.403440538519074,0.5581151832460738,0.7382059800664453,0.05847176079734219,0.0823920265780731,-0.02122644415561209,-0.0016984631642121871,449.1764705882353,439.6486557377049,395.4852127456592,0.5597390891840608,0.5694124590163935,0.6012974623163518,1242.0,1240.0,1228.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,51.82760501909438,51.181797334417936,47.306951226359324
